date,channel,spend,cpm,impressions,clicks,conversions,est_reach,dow,is_weekend
2024-05-13,Display,7898.9449989233035,9.0,877660.5554359226,18465.438357768882,15.648272259165624,89496.89368771766,0,0
2024-05-14,Display,10352.781019299477,9.0,1150309.0021443863,23838.383995056513,18.20249647792216,115283.80736900674,1,0
2024-05-15,Display,18975.7871531208,9.0,2108420.7947912,55419.629074643206,22.248539430919315,198984.13966200812,2,0
2024-05-16,Display,15581.965064471171,9.0,1731329.451607908,38608.13157086759,15.332916394094756,167279.80524353147,3,0
2024-05-17,Display,15995.108810248606,9.0,1777234.3122498451,34477.48754728681,8.420050117897004,171222.89824183378,4,0
2024-05-18,Display,13311.790256807206,9.0,1479087.8063119117,31080.233808067653,21.565018927973135,145188.04250517755,5,1
2024-05-19,Display,18896.669202826008,9.0,2099629.911425112,43783.17118583175,24.085922780823935,198262.59315556142,6,1
2024-05-20,Display,17261.952866558786,9.0,1917994.7629509761,37360.86003539328,19.13764224260793,183168.1417902866,0,0
2024-05-21,Display,15084.247098045174,9.0,1676027.4553383526,36415.158096220664,13.725645863037952,162498.1701648879,1,0
2024-05-22,Display,9496.780253428351,9.0,1055197.8059364834,22095.216675336225,16.74921210142323,106391.87211897226,2,0
2024-05-23,Display,10274.382130602824,9.0,1141598.014511425,22067.426962078327,15.227065018788759,114473.98401310787,3,0
2024-05-24,Display,16748.843904173755,9.0,1860982.656019306,42121.31228078445,19.33834363000722,178356.29000080287,4,0
2024-05-25,Display,6705.51783251435,9.0,745057.536946039,18055.762268685605,8.954798988438352,76621.15085833175,5,1
2024-05-26,Display,16829.521068266527,9.0,1869946.7853629475,46380.84408588334,19.442470059791386,179115.23210863845,6,1
2024-05-27,Display,13237.34194590187,9.0,1470815.7717668745,31104.384159093494,16.313220684805774,144451.22393991947,0,0
2024-05-28,Display,18778.176336888457,9.0,2086464.0374320506,40038.540819672904,23.97152156720493,197180.40854346132,1,0
2024-05-29,Display,21064.54715613234,9.0,2340505.23957026,48717.55390936725,17.143353726494592,217738.16888042522,2,0
2024-05-30,Display,15746.055550486855,9.0,1749561.7278318726,37615.01976701082,21.118056167146626,168848.7218836384,3,0
2024-05-31,Display,10922.82772926449,9.0,1213647.5254738324,22286.4525243772,20.288892492205907,121144.62412118021,4,0
2024-06-01,Display,20333.886981369404,9.0,2259320.7757077115,56809.99525373228,26.398071156550234,211242.1504470328,5,1
2024-06-02,Display,22483.753086689867,9.0,2498194.787409985,70152.92088836152,25.45711123212326,230161.54432223612,6,1
2024-06-03,Display,10874.421626356143,9.0,1208269.069595127,26488.825521813236,21.047852132383866,120648.81965105768,0,0
2024-06-04,Display,18338.936863199197,9.0,2037659.6514665773,45252.20399134535,22.905297848514984,193152.67663402655,1,0
2024-06-05,Display,13529.952600303264,9.0,1503328.0667003628,34916.0968423214,21.536800719299777,147342.64851018725,2,0
2024-06-06,Display,12640.262273652042,9.0,1404473.5859613381,34017.51342412097,15.958184621129348,138513.1497772108,3,0
2024-06-07,Display,15976.051899685823,9.0,1775116.8777428693,33684.806487017486,15.456687872565581,171041.53402343648,4,0
2024-06-08,Display,14687.107613286147,9.0,1631900.845920683,29888.035428035077,15.676114501765936,158658.06937559688,5,1
2024-06-09,Display,10694.012667177682,9.0,1188223.6296864091,27535.682549434983,24.89817426587723,118797.90570372033,6,1
2024-06-10,Display,9258.346865416042,9.0,1028705.2072684491,22713.74409793147,19.28781641649515,103895.44192231841,0,0
2024-06-11,Display,8975.335872229953,9.0,997259.5413588836,24606.507776477803,22.776274250126157,100921.0972228302,1,0
2024-06-12,Display,17557.695246422325,9.0,1950855.0273802585,47060.89901707245,17.755991331186323,185925.406874658,2,0
2024-06-13,Display,14215.073176577394,9.0,1579452.575175266,36727.41175404676,29.688704141412362,154065.03484841864,3,0
2024-06-14,Display,12939.160740342824,9.0,1437684.5267047584,32786.589090152695,16.760294334740028,141492.1550828148,4,0
2024-06-15,Display,16275.192354633338,9.0,1808354.706070371,40945.22484100016,24.833577583005898,173882.69667573337,5,1
2024-06-16,Display,14529.546524989124,9.0,1614394.0583321247,35714.13864007992,20.14411003170287,157128.43412564657,6,1
2024-06-17,Display,10759.168367527816,9.0,1195463.151947535,26293.76655125604,13.317311575329029,119466.93007344152,0,0
2024-06-18,Display,24100.18682379571,9.0,2677798.535977301,58668.46554714783,16.376143999799694,244004.62848128402,1,0
2024-06-19,Display,18466.01302326686,9.0,2051779.224807429,38718.75335379264,21.083763351747493,194320.56607317633,2,0
2024-06-20,Display,24827.974091362405,9.0,2758663.7879291563,51490.09889502589,29.38776879717156,250132.62803848006,3,0
2024-06-21,Display,14761.782845192418,9.0,1640198.0939102687,38706.41167878133,17.219853131147985,159381.81673613453,4,0
2024-06-22,Display,12658.70478857541,9.0,1406522.7542861567,29571.784614009423,16.20753160843589,138697.33172739914,5,1
2024-06-23,Display,20459.333708050373,9.0,2273259.300894486,52123.68301183104,25.587949790065487,212362.32959675766,6,1
2024-06-24,Display,21374.840154661426,9.0,2374982.239406825,55218.90853370663,22.560440801261578,220476.19201007494,0,0
2024-06-25,Display,18383.539401699927,9.0,2042615.4890777697,39001.11191949741,27.505199970510454,193562.83904375424,1,0
2024-06-26,Display,16737.023595371713,9.0,1859669.2883746347,33713.964253402366,23.87454165017204,178245.02029270725,2,0
2024-06-27,Display,14012.069189691565,9.0,1556896.576632396,34915.27373974145,17.606712176251918,152080.09562048517,3,0
2024-06-28,Display,16251.974874632006,9.0,1805774.986070223,43349.20000157211,24.739291427334656,173662.62191438614,4,0
2024-06-29,Display,20862.800095620405,9.0,2318088.8995133783,45589.682378859135,29.07328565560274,215951.3596295329,5,1
2024-06-30,Display,22359.70196449048,9.0,2484411.329387831,53235.75759630354,27.237217396664697,229085.7605261136,6,1
2024-07-01,Display,18202.409912070838,9.0,2022489.990230093,44655.59779503835,22.883834684156614,191895.53890834472,0,0
2024-07-02,Display,14722.696628968528,9.0,1635855.1809965032,33113.768909587474,20.32274185271684,159003.09310867242,1,0
2024-07-03,Display,14263.250312144635,9.0,1584805.5902382927,32906.23449810344,15.893462125356983,154535.24892685577,2,0
2024-07-04,Display,13172.989045519023,9.0,1463665.4495021137,29937.705972922504,15.317466252573315,143813.68136654398,3,0
2024-07-05,Display,16129.152521969034,9.0,1792128.0579965594,38691.55941835421,32.13107953654552,172497.17984549678,4,0
2024-07-06,Display,21872.088913047006,9.0,2430232.1014496675,56829.815483485734,24.906126271796083,224838.40133125297,5,1
2024-07-07,Display,13625.598673619807,9.0,1513955.4081799786,27159.675836998624,15.389783282800396,148285.12558103137,6,1
2024-07-08,Display,15812.908364109859,9.0,1756989.8182344285,33160.93148519342,17.237534741521955,169486.85561684187,0,0
2024-07-09,Display,15727.903616075091,9.0,1747544.8462305658,35079.91063818271,22.031038105866973,168675.34885558826,1,0
2024-07-10,Display,14883.529001734118,9.0,1653725.4446371242,31869.722206265156,15.297263680422002,160560.09975233066,2,0
2024-07-11,Display,16436.20869277848,9.0,1826245.41030872,39263.29953051196,10.544898149822627,175406.91556147664,3,0
2024-07-12,Display,9310.598637481204,9.0,1034510.9597201338,23577.774980937265,15.028220901389247,104443.26099505919,4,0
2024-07-13,Display,19859.519181986303,9.0,2206613.2424429227,44285.838168744674,25.38586094453827,206987.8759994955,5,1
2024-07-14,Display,18285.175471986728,9.0,2031686.1635540808,50403.09242427183,18.73631270519539,192657.93859115665,6,1
2024-07-15,Display,8885.725336068224,9.0,987302.8151186915,23455.06505666954,20.165998388028076,99976.78513245047,0,0
2024-07-16,Display,19586.56150160747,9.0,2176284.6112897187,44942.95116139232,22.882249839792262,204526.66361096295,1,0
2024-07-17,Display,15749.289126445175,9.0,1749921.014049464,38077.79578937713,25.58770787299769,168879.60169293408,2,0
2024-07-18,Display,11430.305774916616,9.0,1270033.9749907353,27133.33439855156,19.140357484866737,126321.70524295197,3,0
2024-07-19,Display,13233.282555682956,9.0,1470364.7284092174,30879.852021918952,24.77513805168361,144411.02517255794,4,0
2024-07-20,Display,7988.468626142173,9.0,887607.6251269082,18447.914990581154,17.49326487816321,90453.83351644015,5,1
2024-07-21,Display,14225.207701139825,9.0,1580578.6334599806,36264.05557827345,20.520490337356925,154163.97608812468,6,1
2024-07-22,Display,21506.012159388032,9.0,2389556.90659867,46318.31839062,19.45313080741769,221629.96749592497,0,0
2024-07-23,Display,17597.710331688224,9.0,1955301.1479653583,36190.70677752978,28.236479624290368,186297.571639373,1,0
2024-07-24,Display,14303.078429277197,9.0,1589230.9365863553,34736.1350012676,19.015206540932713,154923.72868192903,2,0
2024-07-25,Display,17174.464819856745,9.0,1908273.8688729717,37595.643435054575,24.26583796034063,182350.21316690804,3,0
2024-07-26,Display,16458.67023507069,9.0,1828741.1372300766,39744.25799250374,19.26696499503667,175619.26023842036,4,0
2024-07-27,Display,13456.900707891824,9.0,1495211.1897657583,32043.930913374024,19.305259568849912,146621.93238702381,5,1
2024-07-28,Display,16620.98606487808,9.0,1846776.2294308979,41811.79603780029,17.62585621475402,177151.6992941468,6,1
2024-07-29,Display,16174.441776993675,9.0,1797160.1974437416,35789.03063810519,22.081781277974702,172927.1631514567,0,0
2024-07-30,Display,11241.686179024782,9.0,1249076.2421138647,24487.93649795513,11.288950143322914,124401.91596722674,1,0
2024-07-31,Display,21861.075756435326,9.0,2429008.417381703,49385.2982226829,25.276399785118745,224742.12521481665,2,0
2024-08-01,Display,11428.813572229512,9.0,1269868.174692168,24625.093305637496,14.163546550266577,126306.53797021702,3,0
2024-08-02,Display,17705.547464090036,9.0,1967283.0515655596,36622.36538870577,23.635164328846066,187299.45260582675,4,0
2024-08-03,Display,10198.29160874075,9.0,1133143.5120823055,24496.29688465116,22.086174106568862,113687.12754388811,5,1
2024-08-04,Display,8032.869557256423,9.0,892541.0619173804,20078.469755991835,17.690776259666077,90927.98700635758,6,1
2024-08-05,Display,17495.31308884417,9.0,1943923.676538241,48282.655826980976,16.19687937957384,185344.78541548643,0,0
2024-08-06,Display,17077.716641684652,9.0,1897524.0712982947,36067.48786130891,20.129732929794038,181444.5069299845,1,0
2024-08-07,Display,10473.66882053544,9.0,1163740.9800594933,21602.931381070404,24.722820523851155,116530.72516992394,2,0
2024-08-08,Display,14998.823727705845,9.0,1666535.969745094,30567.105827910396,21.212493324114078,161674.03590247227,3,0
2024-08-09,Display,19139.540037435967,9.0,2126615.5597151075,46335.441818271676,20.728098951077932,200474.92995080835,4,0
2024-08-10,Display,21736.353085976116,9.0,2415150.342886235,54857.76600275101,21.1703749765683,223650.74028460353,5,1
2024-08-11,Display,12773.207219742355,9.0,1419245.2466380394,29611.979263536807,19.154392990340046,139839.7488097519,6,1
2024-08-12,Display,15491.494448309433,9.0,1721277.1609232705,35525.297493966165,14.007283956023446,166413.19784130453,0,0
2024-08-13,Display,19147.126591339907,9.0,2127458.5101488787,41755.60525498376,17.068590574728468,200543.9117671158,1,0
2024-08-14,Display,13483.509663060146,9.0,1498167.7403400163,32693.27600472651,21.125683977933825,146884.53935346124,2,0
2024-08-15,Display,12937.06768898798,9.0,1437451.9654431087,29459.40955474464,22.10855736834887,141471.33913525337,3,0
2024-08-16,Display,19129.961091509107,9.0,2125551.232389901,46274.13083408452,26.79358288586077,200387.82122924048,4,0
2024-08-17,Display,17607.75927956362,9.0,1956417.697729291,36771.333019749094,20.294567579992098,186390.99921191004,5,1
2024-08-18,Display,10606.296197559142,9.0,1178477.3552843493,29242.31950948845,26.29970647552072,117896.23040635447,6,1
2024-08-19,Display,12311.189440770238,9.0,1367909.9378633597,24797.559894764185,22.44726346937493,135218.499150112,0,0
2024-08-20,Display,9009.00311401713,9.0,1001000.3460019034,20139.930744841524,15.45973732556963,101275.56545288111,1,0
2024-08-21,Display,13118.309276956756,9.0,1457589.9196618618,26156.847077794286,19.85771553107946,143271.5043747888,2,0
2024-08-22,Display,6686.929352422258,9.0,742992.1502691398,16231.190452350938,3.828192520888482,76418.84127656092,3,0
2024-08-23,Display,22859.413131784346,9.0,2539934.792420483,61254.185469398995,25.02932741654338,233407.57337409508,4,0
2024-08-24,Display,14865.654079850763,9.0,1651739.3422056402,33180.909656131706,12.654896288047542,160387.23252894028,5,1
